"Heizung Lüftung Klima","0/-/-","","","","","Auto"
"OG Masterbad Eingang Status Motion Detector","3/2/23","","","","DPST-1-1","Auto"
"OG Masterbad Slave Motivity","3/2/30","","","","DPST-1-1","Auto"
"OG Masterbad Slave Lux Value","3/2/31","","","Lux Value","DPST-9-4","Auto"
"OG Masterbad Slave Threshold Switch","3/2/32","","","","DPST-1-1","Auto"
"OG Masterbad Slave Status Motion Detector","3/2/33","","","","DPST-1-1","Auto"
"OG Diele Schlafen Motion Detector Status","3/2/43","","","","DPST-1-1","Auto"
"Alarm Fenster Ankleide OG","3/2/100","","","","DPST-1-11","Auto"
"Alarm Fenster Schlafen OG","3/2/101","","","","DPST-1-11","Auto"
"Alarm Fenster Gäste OG","3/2/102","","","","DPST-1-11","Auto"
"Alarm Fenster Gäste Balkon OG","3/2/103","","","","DPST-1-11","Auto"
"Alarm Fenster Bad OG","3/2/104","","","","DPST-1-11","Auto"
"Alarm Fenster Diele OG","3/2/105","","","","DPST-1-11","Auto"
"Alarm Fenster Kind OG","3/2/106","","","","DPST-1-11","Auto"
"Alarm Fenster Masterbad Stand OG","3/2/107","","","","DPST-1-11","Auto"
"Alarm Fenster Masterbad Gang OG","3/2/108","","","","DPST-1-11","Auto"
"Alarm Fenster Masterbad Einfahrt OG","3/2/109","","","","DPST-1-11","Auto"
"Alarm RM Diele OG","3/2/110","","","","DPST-1-11","Auto"
"Alarm RM Gäste OG","3/2/111","","","","DPST-1-11","Auto"
"Alarm RM Kind OG","3/2/112","","","","DPST-1-11","Auto"
"Alarm RM Schlafen OG","3/2/113","","","","DPST-1-11","Auto"
"Szenen","4/-/-","","","","","Auto"
"Keller","4/0/-","","","","","Auto"
"Erdgeschoß","4/1/-","","","","","Auto"
"Fassade Effektszene 1","4/1/1","","","","DPST-1-10","Auto"
"Fassade Effektszene 2","4/1/2","","","","DPST-1-10","Auto"
"Fassade Effektszene 3","4/1/3","","","","DPST-1-10","Auto"
"Salon TV Szene","4/1/10","","","","DPST-18-1","Auto"
"Obergeschoß","4/2/-","","","","","Auto"
"Zentralfunktionen","5/-/-","","","","","Auto"
"Beleuchtung","5/0/-","","","","","Auto"
"Zentral Beleuchtung schalten","5/0/0","true","","","DPST-1-1","Auto"
"Zentral Beleuchtung Keller","5/0/10","","","","DPST-1-1","Auto"
"Zentral Beleuchtung Erdgeschoss","5/0/12","","","","DPST-1-1","Auto"
"Zentral Beleuchtung Obergeschoss","5/0/14","","","","DPST-1-1","Auto"
"Zentral Beleuchtung Garten","5/0/16","","","","DPST-1-8","Auto"
"Zentral Beleuchtung Fassade","5/0/18","","","","DPST-1-8","Auto"
"Zentral Treppenlicht","5/0/20","","","","DPST-1-1","Auto"
"EG Kreis Salon schalten EIN / AUS","5/0/30","","","","DPST-1-1","Auto"
"EG Kreis Salon Dimmen","5/0/31","","","","DPST-3-7","Auto"
"EG Kreis Salon RM","5/0/32","","","","DPST-1-1","Auto"
"EG Küche Tresen Regal rechts mitte","5/0/40","","","","DPST-1-1","Auto"
"EG Eingang Wandleuchte schalten EIN / AUS","5/0/50","","","","DPST-1-1","Auto"
"EG Eingang Wandleuchte Dimmen","5/0/51","","","","DPST-3-7","Auto"
"EG Eingang Wandleuchte RM","5/0/52","","","","DPST-1-1","Auto"
"EG Salon Sento oben schalten EIN / AUS","5/0/60","","","","DPST-1-1","Auto"
"EG Salon Sento oben Dimmen","5/0/61","","","","DPST-3-7","Auto"
"EG Salon Sento oben RM","5/0/62","","","","DPST-1-1","Auto"
"EG Salon Sento oben Wert","5/0/63","","","","DPST-5-1","Auto"
"EG Salon Sento unten schalten EIN / AUS","5/0/70","","","","DPST-1-1","Auto"
"EG Salon Sento unten Dimmen","5/0/71","","","","DPST-3-7","Auto"
"EG Salon Sento unten RM","5/0/72","","","","DPST-1-1","Auto"
"EG Salon Sento oben Wert","5/0/73","","","","DPST-5-1","Auto"
"OG Atrium schalten EIN / AUS","5/0/80","","","","DPST-1-1","Auto"
"OG Atrium Dimmen","5/0/81","","","","DPST-3-7","Auto"
"OG Atrium RM","5/0/82","","","","DPST-1-1","Auto"
"OG Atrium Wert","5/0/83","","","","DPST-5-1","Auto"
"OG Atrium RM Wert","5/0/84","","","","DPST-5-1","Auto"
"OG Diele Sento Zentral oben schalten EIN / AUS","5/0/90","","","","DPST-1-1","Auto"
"OG Diele Sento Zentral oben Dimmen","5/0/91","","","","DPST-3-7","Auto"
"OG Diele Sento Zentral oben RM","5/0/92","","","","DPST-1-1","Auto"
"OG Diele Sento Zentral oben Wert","5/0/93","","","","DPST-5-1","Auto"
"OG Diele Sento Zentral oben RM Wert","5/0/94","","","","DPST-5-1","Auto"
"OG Diele Sento Zentral unten schalten EIN / AUS","5/0/100","","","","DPST-1-1","Auto"
"OG Diele Sento Zentral unten Dimmen","5/0/101","","","","DPST-3-7","Auto"
"OG Diele Sento Zentral unten RM","5/0/102","","","","DPST-1-1","Auto"
"OG Diele Sento Zentral unten Wert","5/0/103","","","","DPST-5-1","Auto"
"OG Diele Sento Zentral unten RM Wert","5/0/104","","","","DPST-5-1","Auto"
"OG Diele Sento Zentral oben/unten schalten EIN / AUS","5/0/110","","","","DPST-1-1","Auto"
"OG Diele Sento Zentral oben/unten Dimmen","5/0/111","","","","DPST-3-7","Auto"
"OG Diele Sento Zentral oben/unten RM","5/0/112","","","","DPST-1-1","Auto"
"OG Diele Sento Zentral oben/unten Wert","5/0/113","","","","DPST-5-1","Auto"
"OG Diele Sento Zentral oben/unten RM Wert","5/0/114","","","","DPST-5-1","Auto"
"Beschattung","5/1/-","","","","","Auto"
"Zentral Jalousien ALLE hoch/runter","5/1/0","true","","","DPST-1-8","Auto"
"Zentral Jalousien ALLE Lamelle","5/1/1","","","","DPST-1-10","Auto"
"Zentral Jalousien ALLE Position Höhe","5/1/3","","","","DPST-5-1","Auto"
"Zentral Jalousien ALLE Status Position Höhe","5/1/7","","","","DPST-5-1","Auto"
"Zentral Jalousien Salon hoch/runter","5/1/9","","","","DPST-1-8","Auto"
"Zentral Jalousien Salon Lamelle","5/1/10","","","","DPST-1-7","Auto"
"Zentral Jalousien Salon Position Höhe","5/1/11","","","","DPST-5-1","Auto"
"Zentral Jalousien Salon Schiebe hoch/runter","5/1/12","","","","DPST-1-8","Auto"
"Zentral Jalousien Salon Schiebe Lamelle","5/1/13","","","","DPST-1-7","Auto"
"Zentral Jalousien Salon Schiebe Position Höhe","5/1/14","","","","DPST-5-1","Auto"
"Zentral Jalousien Salon ohne Türen hoch/runter","5/1/15","","","","DPST-1-8","Auto"
"Zentral Jalousien Salon ohne Türen Lamelle","5/1/16","","","","DPST-1-8","Auto"
"Zentral Jalousien Salon ohne Türen Position Höhe","5/1/17","","","","DPST-5-1","Auto"
"Zentral Jalousien Salon Osten hoch/runter","5/1/18","","","","DPST-1-8","Auto"
"Zentral Jalousien Salon Osten Lamelle","5/1/19","","","","DPST-1-8","Auto"
"Zentral Jalousien Salon Osten Position Höhe","5/1/20","","","","DPST-5-1","Auto"
"Zentral Jalousien Salon Süden hoch/runter","5/1/21","","","","DPST-1-8","Auto"
"Zentral Jalousien Salon Süden Lamelle","5/1/22","","","","DPST-1-8","Auto"
"Zentral Jalousien Salon Süden Position Höhe","5/1/23","","","","DPST-5-1","Auto"
"Zentral Jalousien Office hoch/runter","5/1/24","","","","DPST-1-8","Auto"
"Zentral Jalousien Salon Westen hoch/runter","5/1/25","","","","DPST-1-8","Auto"
"Zentral Jalousien Salon Westen Lamelle","5/1/26","","","","DPST-1-8","Auto"
"Zentral Jalousien Salon Westen Position Höhe","5/1/27","","","","DPST-5-1","Auto"
"Zentral Jalousien Office Lamelle","5/1/28","","","","DPST-1-10","Auto"
"Zentral Jalousien Küche hoch/runter","5/1/30","","","","DPST-1-8","Auto"
"Zentral Jalousien Küche Lamelle","5/1/31","","","","DPST-1-7","Auto"
"Zentral Jalousien Küche Position Höhe","5/1/32","","","","DPST-5-1","Auto"
"Zentral Jalousien Kind hoch/runter","5/1/40","","","","DPST-1-8","Auto"
"Zentral Jalousien Kind Lamelle","5/1/41","","","","DPST-1-7","Auto"
"Zentral Jalousien Kind Position Höhe","5/1/42","","","","DPST-5-1","Auto"
"Zentral Jalousien Schlafen hoch/runter","5/1/50","","","","DPST-1-8","Auto"
"Zentral Jalousien Schlafen Lamelle","5/1/51","","","","DPST-1-7","Auto"
"Zentral Jalousien Schlafen Position Höhe","5/1/52","","","","DPST-5-1","Auto"
"Zentral Jalousien Masterbad hoch/runter","5/1/60","","","","DPST-1-8","Auto"
"Zentral Jalousien Masterbad Lamelle","5/1/61","","","","DPST-1-7","Auto"
"Zentral Jalousien Gäste OG hoch/runter","5/1/70","","","","DPST-1-8","Auto"
"Zentral Jalousien Gäste OG Lamelle","5/1/71","","","","DPST-1-8","Auto"
"Zentral Jalousien Gäste Position Höhe","5/1/72","","","","DPST-5-1","Auto"
"Zentral Jalousien Diele OG hoch/runter","5/1/80","","","","DPST-1-8","Auto"
"Zentral Jalousien Diele OG Lamelle","5/1/81","","","","DPST-1-7","Auto"
"Zentral Jalousien Diele Position Höhe","5/1/82","","","","DPST-5-1","Auto"
"Zentral Jalousien Ankleide OG hoch/runter","5/1/90","","","","DPST-1-8","Auto"
"Zentral Jalousien Ankleide OG Lamelle","5/1/91","","","","DPST-1-7","Auto"
"Zentral Jalousien Keller hoch/runter","5/1/100","true","","","DPST-1-8","Auto"
"Zentral Jalousien Keller Lamelle","5/1/101","","","","DPST-1-10","Auto"
"Zentral Jalousien Keller Position Höhe","5/1/103","","","","DPST-5-1","Auto"
"Zentral Jalousien Erdgeschoss hoch/runter","5/1/110","true","","","DPST-1-8","Auto"
"Zentral Jalousien Erdgeschoss Lamelle","5/1/111","","","","DPST-1-8","Auto"
"Zentral Jalousien Erdgeschoss Position Höhe","5/1/113","","","","DPST-5-1","Auto"
"Zentral Jalousien Obergeschoss hoch/runter","5/1/120","true","","","DPST-1-8","Auto"
"Zentral Jalousien Obergeschoss Lamelle","5/1/121","","","","DPST-1-8","Auto"
"Zentral Jalousien Obergeschoss Position Höhe","5/1/123","","","","DPST-5-1","Auto"
"Heizung","5/2/-","","","","","Auto"
"KG Heizen Stellgröße","5/2/0","","","","DPST-5-1","Auto"
"KG Heizen Stellgröße byte RM","5/2/1","","","","DPST-5-1","Auto"
"EG Heizen Stellgröße","5/2/2","","","","DPST-5-1","Auto"
"EG Heizen Stellgröße byte RM","5/2/3","","","","DPST-5-1","Auto"
"OG Heizen Stellgröße","5/2/4","","","","DPST-5-1","Auto"
"OG Heizen Stellgröße byte RM","5/2/5","","","","DPST-5-1","Auto"
"H1 Sammelrückmeldung Status","5/2/10","","","","","Auto"
"H2 Sammelrückmeldung Status","5/2/11","","","","","Auto"
"H3 Sammelrückmeldung Status","5/2/12","","","","","Auto"
"H4 Sammelrückmeldung Status","5/2/13","","","","","Auto"
"Szenen","5/3/-","","","","","Auto"
"OSTEN Sonnenschutz","5/3/0","","","","DPT-1","Auto"
"OSTEN Sonnenschutz RM","5/3/1","","","","DPST-1-1","Auto"
"SÜDOSTEN Sonnenschutz","5/3/10","","","","DPT-1","Auto"
"SÜDOSTEN Sonnenschutz RM","5/3/11","","","","DPST-1-1","Auto"
"SÜDEN Sonnenschutz","5/3/20","","","","DPT-1","Auto"
"SÜDEN Sonnenschutz RM","5/3/21","","","","DPST-1-1","Auto"
"SÜDWEST Sonnenschutz","5/3/30","","","","DPT-1","Auto"
"SÜDWEST Sonnenschutz RM","5/3/31","","","","DPST-1-1","Auto"
"SÜDWEST Sonnenschutz Office","5/3/32","","","","DPST-1-1","Auto"
"SÜDWEST Sonnenschutz Office RM","5/3/33","","","","DPST-1-11","Auto"
"Szene Sonnenschutz Office","5/3/34","","","","DPST-18-1","Auto"
"WEST Sonnenschutz","5/3/40","","","","DPT-1","Auto"
"WEST Sonnenschutz RM","5/3/41","","","","DPST-1-1","Auto"
"NORDWEST Sonnenschutz","5/3/50","","","","DPT-1","Auto"
"NORDWEST Sonnenschutz RM","5/3/51","","","","DPST-1-1","Auto"
"NORDEN Sonnenschutz","5/3/60","","","","DPST-1-8","Auto"
"NORDEN Sonnenschutz RM","5/3/61","","","","","Auto"
"NORDOST Sonnenschutz","5/3/70","","","","DPST-1-1","Auto"
"NORDOST Sonnenschutz RM","5/3/71","","","","DPST-1-1","Auto"
"Infogruppen","5/4/-","","","","","Auto"
"Systemdaten Wetter Zeit Datum Pool","6/-/-","","","","","Auto"
"Zeit","6/0/-","","","","","Auto"
"Systemzeit","6/0/0","","","","DPST-10-1","Auto"
"Systemzeit RM","6/0/1","","","","","Auto"
"Datum","6/1/-","","","","","Auto"
"Systemdatum","6/1/0","","","","DPST-11-1","Auto"
"Systemdatum RM","6/1/1","","","","","Auto"
"Wetter","6/2/-","","","","","Auto"
"Azimut","6/2/0","","","","DPST-8-11","Auto"
"Elevation","6/2/1","","","","DPST-8-11","Auto"
"Windgeschwindigkeit","6/2/2","","","","DPST-9-5","Auto"
"Temperatur Aussen","6/2/3","","","","DPT-9","Auto"
"Störung Windsensor","6/2/4","","","","DPST-1-2","Auto"
"Störung Helligkeitssensor  Nord","6/2/5","","","","DPST-1-2","Auto"
"Störung Helligkeitssensor Ost","6/2/6","","","","DPST-1-2","Auto"
"Störung Helligkeitssensor Süd","6/2/7","","","","DPST-1-2","Auto"
"Störung Helligkeitssensor West","6/2/8","","","","DPST-1-2","Auto"
"Störung Helligkeitssensor Sky","6/2/9","","","","DPST-1-2","Auto"
"Störung Temperatursensor","6/2/10","","","","DPST-1-2","Auto"
"Störung Niederschlagssensor","6/2/11","","","","DPST-1-2","Auto"
"Helligkeit Nord","6/2/12","","","","DPST-9-4","Auto"
"Helligkeit Ost","6/2/13","","","","DPST-9-4","Auto"
"Helligkeit Süd","6/2/14","","","","DPST-9-4","Auto"
"Helligkeit West","6/2/15","","","","DPST-9-4","Auto"
"Helligkeit Sky","6/2/16","","","","DPST-9-4","Auto"
"Regen","6/2/17","","","","DPST-1-2","Auto"
"Grenzwert Beschattungsprogramm 1 setzen (Lux)","6/2/30","","","","DPST-9-4","Auto"
"Grenzwert Beschattungsprogramm 1 Status (Lux)","6/2/31","","","","DPST-9-4","Auto"
"Pool","6/3/-","","","","","Auto"
"Pool Alles Aus","6/3/0","","","","","Auto"
"Pool IST Wert pH","6/3/1","","","","DPT-9","Auto"
"Pool IST Wert Redox","6/3/2","","","","DPT-9","Auto"
"Pool IST Wert Temperatur Beckenwasser","6/3/3","","","","DPST-9-1","Auto"
"Pool IST Wert CL frei","6/3/4","","","","DPT-9","Auto"
"Pool Sammelstörung DPT12 4Byte","6/3/5","","","","DPT-14","Auto"
"Pool Dosierpumpe 1, Füllstand Dosierbehälter<10% DPT1","6/3/6","","","","DPT-1","Auto"
"Pool Dosierpumpe 1, Füllstand Dosierbehälter leer","6/3/7","","","","DPT-1","Auto"
"Pool IST Wert Temperatur Beckenwasser *10","6/3/8","","","","DPST-9-1","Auto"
"Pool IST Wert Redox * 100","6/3/9","","","","DPT-9","Auto"
"Pool SOLL-Wert Temperatur Beckenwasser","6/3/10","","","","DPST-9-1","Auto"
"Pool Wert Temperatur Beckenwasser (ECO)","6/3/11","","","","DPST-9-1","Auto"
"Pool Bodenpume GSA","6/3/12","","","","","Auto"
"Pool Bodenpume GSA RM","6/3/13","","","","","Auto"
"Temperaturen Innen","6/4/-","","","","","Auto"
"KG HWR Temperatur","6/4/0","","","","DPST-9-1","Auto"
"KG Sauna Temperatur","6/4/1","","","","DPST-9-1","Auto"
"KG Gäste Temperatur I","6/4/2","","","","DPST-9-1","Auto"
"KG Gäste Temperatur II","6/4/3","","","","DPST-9-1","Auto"
"KG Fittness Temperatur","6/4/4","","","","DPST-9-1","Auto"
"KG Bad Temperatur","6/4/5","","","","DPST-9-1","Auto"
"KG Diele Temperatur","6/4/6","","","","DPST-9-1","Auto"
"KG Billiard I Temperatur","6/4/7","","","","DPT-9","Auto"
"KG Billiard II Temperatur","6/4/8","","","","DPST-9-1","Auto"
"Test 1 Temperatur","6/4/9","","","","DPST-9-1","Auto"
"EG Temperatur Salon","6/4/10","","","","DPT-9","Auto"
"OG Temperatur Kind","6/4/20","","","","DPT-9","Auto"
"Steckdosen","7/-/-","","","","","Auto"
"Keller","7/0/-","","","","","Auto"
"KG Eingang Hebeanlage","7/0/0","","","","","Auto"
"KG Eingang Hebeanlage RM","7/0/1","","","","","Auto"
"KG Eingang STD 1","7/0/2","","","","","Auto"
"KG Eingang STD 1 RM","7/0/3","","","","","Auto"
"KG Eingang STD 2","7/0/4","","","","","Auto"
"KG Eingang STD 2 RM","7/0/5","","","","","Auto"
"KG Eingang STD 3","7/0/6","","","","","Auto"
"KG Eingang STD 3 RM","7/0/7","","","","","Auto"
"KG Bad Handtuch","7/0/8","","","","","Auto"
"KG Bad handtuch RM","7/0/9","","","","","Auto"
"KG Bad Hebeanlage","7/0/10","","","","","Auto"
"KG Bad Hebeanlage RM","7/0/11","","","","","Auto"
"KG Bad STD 1","7/0/12","","","","","Auto"
"KG Bad STD 1 RM","7/0/13","","","","","Auto"
"KG Zimmer STD 1","7/0/14","","","","","Auto"
"KG Zimmer STD 1 RM","7/0/15","","","","","Auto"
"KG Zimmer STD 2","7/0/16","","","","","Auto"
"KG Zimmer STD 2 RM","7/0/17","","","","","Auto"
"KG Zimmer STD 3","7/0/18","","","","","Auto"
"KG Zimmer STD 3 RM","7/0/19","","","","","Auto"
"KG Zimmer STD 4","7/0/20","","","","","Auto"
"KG Zimmer STD 4 RM","7/0/21","","","","","Auto"
"KG Zimmer STD 5","7/0/22","","","","","Auto"
"KG Zimmer STD 5 RM","7/0/23","","","","","Auto"
"KG Diele STD 1","7/0/24","","","","","Auto"
"KG Diele STD 1 RM","7/0/25","","","","","Auto"
"KG Diele STD 2","7/0/26","","","","","Auto"
"KG Diele STD 2 RM","7/0/27","","","","","Auto"
"KG Diele STD 3","7/0/28","","","","","Auto"
"KG Diele STD 3 RM","7/0/29","","","","","Auto"
"KG Diele STD 4","7/0/30","","","","","Auto"
"KG Diele STD 4 RM","7/0/31","","","","","Auto"
"KG SPA STD 1","7/0/32","","","","","Auto"
"KG SPA STD 1 RM","7/0/33","","","","","Auto"
"KG SPA STD 2","7/0/34","","","","","Auto"
"KG SPA STD 2 RM","7/0/35","","","","","Auto"
"KG HWR STD 1","7/0/36","","","","","Auto"
"KG HWR STD 1 RM","7/0/37","","","","","Auto"
"KG HWR STD 2","7/0/38","","","","","Auto"
"KG HWR STD 2 RM","7/0/39","","","","","Auto"
"KG HWR STD 3","7/0/40","","","","","Auto"
"KG HWR STD 3 RM","7/0/41","","","","","Auto"
"KG HWR Hebeanlage","7/0/42","","","","","Auto"
"KG HWR Hebeanlage RM","7/0/43","","","","","Auto"
"KG HWR Lüftung","7/0/44","","","","","Auto"
"KG HWR Lüftung RM","7/0/45","","","","","Auto"
"KG HWR Wärmepumpe","7/0/46","","","","","Auto"
"KG HWR Wärmepumpe RM","7/0/47","","","","","Auto"
"KG HWR STD","7/0/48","","","","","Auto"
"KG HWR STD RM","7/0/49","","","","","Auto"
"KG HWR Enthärter","7/0/50","","","","","Auto"
"KG HWR Enthärter RM","7/0/51","","","","","Auto"
"KG Fitness STD 1","7/0/52","","","","","Auto"
"KG Fitness STD 1 RM","7/0/53","","","","","Auto"
"KG Fitness STD 2","7/0/54","","","","","Auto"
"KG Fitness STD 2 RM","7/0/55","","","","","Auto"
"KG HWR SONOS/Netzwerk","7/0/56","","","","","Auto"
"KG HWR SONOS/Netzwerk RM","7/0/57","","","","","Auto"
"KG Zentral STD Alle","7/0/200","","","","","Auto"
"KG Zentral STD Eingang","7/0/201","","","","","Auto"
"KG Zentral STD Bad","7/0/202","","","","","Auto"
"KG Zentral STD Gäste","7/0/203","","","","","Auto"
"KG Zentral STD SPA","7/0/204","","","","","Auto"
"KG Zentral STD HWR","7/0/205","","","","","Auto"
"KG Zentral STD Fitness","7/0/206","","","","","Auto"
"KG Zentral STD Billiard","7/0/207","","","","","Auto"
"Erdgeschoss","7/1/-","","","","","Auto"
"Küche BT Stehleuchte","7/1/0","","","","DPST-1-1","Auto"
"Küche BT Stehleuchte RM","7/1/1","","","","DPST-1-1","Auto"
"Küche BT 2","7/1/2","","","","DPST-1-1","Auto"
"Küche BT 2 RM","7/1/3","","","","DPST-1-1","Auto"
"Küche BT 3","7/1/4","","","","DPST-1-1","Auto"
"Küche BT 3 RM","7/1/5","","","","DPST-1-1","Auto"
"Küche STD 1","7/1/6","","","","DPST-1-1","Auto"
"Küche STD 1 RM","7/1/7","","","","DPST-1-1","Auto"
"Küche STD 2","7/1/8","","","","DPST-1-1","Auto"
"Küche STD 2 RM","7/1/9","","","","DPST-1-1","Auto"
"Küche STD 3","7/1/10","","","","DPST-1-1","Auto"
"Küche STD 3 RM","7/1/11","","","","DPST-1-1","Auto"
"Küche STD 4","7/1/12","","","","DPST-1-1","Auto"
"Küche STD 4 RM","7/1/13","","","","DPST-1-1","Auto"
"Küche STD 5","7/1/14","","","","DPST-1-1","Auto"
"Küche STD 5 RM","7/1/15","","","","DPST-1-1","Auto"
"Küche STD 6","7/1/16","","","","DPST-1-1","Auto"
"Küche STD 6 RM","7/1/17","","","","DPST-1-1","Auto"
"Küche STD 7","7/1/18","","","","DPST-1-1","Auto"
"Küche STD 7 RM","7/1/19","","","","DPST-1-1","Auto"
"Küche STD 8","7/1/20","","","","DPST-1-1","Auto"
"Küche STD 8 RM","7/1/21","","","","DPST-1-1","Auto"
"Küche STD 9","7/1/22","","","","DPST-1-1","Auto"
"Küche STD 9 RM","7/1/23","","","","DPST-1-1","Auto"
"Küche STD 10","7/1/24","","","","DPST-1-1","Auto"
"Küche STD 10 RM","7/1/25","","","","DPST-1-1","Auto"
"Küche STD 11","7/1/26","","","","DPST-1-1","Auto"
"Küche STD 11 RM","7/1/27","","","","DPST-1-1","Auto"
"Küche STD 12","7/1/28","","","","DPST-1-1","Auto"
"Küche STD 12 RM","7/1/29","","","","DPST-1-1","Auto"
"Salon BT 1","7/1/30","","","","DPST-1-1","Auto"
"Salon BT 1 RM","7/1/31","","","","DPST-1-1","Auto"
"Salon BT 2 EG Salon kleine Stehlampe","7/1/32","","","","DPST-1-1","Auto"
"Salon BT 2 RM kleine Stehlampe","7/1/33","","","","DPST-1-1","Auto"
"Salon BT 3 große Stehlampe","7/1/34","","","","DPST-1-1","Auto"
"Salon BT 3 RM große Stehlampe","7/1/35","","","","DPST-1-1","Auto"
"Salon BT 4","7/1/36","","","","DPST-1-1","Auto"
"Salon BT 4 RM","7/1/37","","","","DPST-1-1","Auto"
"Salon BT 5","7/1/38","","","","DPST-1-1","Auto"
"Salon BT 5 RM","7/1/39","","","","DPST-1-1","Auto"
"Salon BT 6","7/1/40","","","","DPST-1-1","Auto"
"Salon BT 6 RM","7/1/41","","","","DPST-1-1","Auto"
"Salon BT 7","7/1/42","","","","DPST-1-1","Auto"
"Salon BT 7 RM","7/1/43","","","","DPST-1-1","Auto"
"Salon Fernseh SKY","7/1/44","","","","DPST-1-1","Auto"
"Salon BT 8 RM","7/1/45","","","","DPST-1-1","Auto"
"Salon BT 9","7/1/46","","","","DPST-1-1","Auto"
"Salon BT 9 RM","7/1/47","","","","DPST-1-1","Auto"
"Salon BT 10","7/1/48","","","","DPST-1-1","Auto"
"Salon BT 10 RM","7/1/49","","","","DPST-1-1","Auto"
"Vestibul STD 1","7/1/50","","","","DPST-1-1","Auto"
"Vestibul STD 1 RM","7/1/51","","","","DPST-1-1","Auto"
"Vestibul STD 2","7/1/52","","","","DPST-1-1","Auto"
"Vestibul STD 2 RM","7/1/53","","","","DPST-1-1","Auto"
"Vestibul STD 3","7/1/54","","","","DPST-1-1","Auto"
"Vestibul STD 3 RM","7/1/55","","","","DPST-1-1","Auto"
"EG Bad Handtuch","7/1/56","","","","DPST-1-1","Auto"
"EG Bad Handtuch RM","7/1/57","","","","DPST-1-1","Auto"
"EG Bad frei","7/1/58","","","","DPST-1-1","Auto"
"EG Bad frei RM","7/1/59","","","","DPST-1-1","Auto"
"EG Bad STD 1","7/1/60","","","","DPST-1-1","Auto"
"EG Bad STD 1 RM","7/1/61","","","","DPST-1-1","Auto"
"EG Bad STD 2","7/1/62","","","","DPST-1-1","Auto"
"EG Bad STD 2 RM","7/1/63","","","","DPST-1-1","Auto"
"Küche STD 13","7/1/70","","","","DPST-1-1","Auto"
"Küche STD 13 RM","7/1/71","","","","DPST-1-1","Auto"
"Küche STD 14","7/1/72","","","","DPST-1-1","Auto"
"Küche STD 14 RM","7/1/73","","","","DPST-1-1","Auto"
"Küche STD 15","7/1/74","","","","DPST-1-1","Auto"
"Küche STD 15 RM","7/1/75","","","","DPST-1-1","Auto"
"Küche STD 16","7/1/76","","","","DPST-1-1","Auto"
"Küche STD 16 RM","7/1/77","","","","DPST-1-1","Auto"
"Küche STD 17","7/1/78","","","","DPST-1-1","Auto"
"Küche STD 17 RM","7/1/79","","","","DPST-1-1","Auto"
"Küche STD 18","7/1/80","","","","DPST-1-1","Auto"
"Küche STD 18 RM","7/1/81","","","","DPST-1-1","Auto"
"Küche STD 19","7/1/82","","","","DPST-1-1","Auto"
"Küche STD 19 RM","7/1/83","","","","DPST-1-1","Auto"
"Küche STD 20","7/1/84","","","","DPST-1-1","Auto"
"Küche STD 20 RM","7/1/85","","","","DPST-1-1","Auto"
"Küche Herd","7/1/86","","","","DPST-1-1","Auto"
"Küche Herd RM","7/1/87","","","","DPST-1-1","Auto"
"Office STD 1","7/1/90","","","","","Auto"
"Office STD 1 RM","7/1/91","","","","","Auto"
"Office STD 2","7/1/92","","","","","Auto"
"Office STD 2 RM","7/1/93","","","","","Auto"
"Office STD 3","7/1/94","","","","","Auto"
"Office STD 3 RM","7/1/95","","","","","Auto"
"Office STD 4","7/1/96","","","","","Auto"
"Office STD 4 RM","7/1/97","","","","","Auto"
"EG Zentral STD Alle","7/1/100","","","","","Auto"
"EG Zentral STD Vestibul","7/1/101","","","","","Auto"
"EG Zentral STD Küche","7/1/102","","","","","Auto"
"EG Zentral STD Office","7/1/103","","","","","Auto"
"EG Zentral STD Bad","7/1/104","","","","","Auto"
"EG Zentral STD Salon","7/1/105","","","","","Auto"
"Salon STD Alle","7/1/200","","","","DPST-1-1","Auto"
"Obergeschoss","7/2/-","","","","","Auto"
"OG Diele STD 1","7/2/0","","","","","Auto"
"OG Diele STD 1 RM","7/2/1","","","","","Auto"
"OG Diele STD 2","7/2/2","","","","","Auto"
"OG Diele STD 2 RM","7/2/3","","","","","Auto"
"OG Diele STD 3","7/2/4","","","","","Auto"
"OG Diele STD 3 RM","7/2/5","","","","","Auto"
"OG Diele STD 4","7/2/6","","","","","Auto"
"OG Diele STD 4 RM","7/2/7","","","","","Auto"
"OG Gäste STD 1","7/2/8","","","","","Auto"
"OG Gäste STD 1 RM","7/2/9","","","","","Auto"
"OG Gäste STD 2","7/2/10","","","","","Auto"
"OG Gäste STD 2 RM","7/2/11","","","","","Auto"
"OG Gäste STD 3","7/2/12","","","","","Auto"
"OG Gäste STD 3 RM","7/2/13","","","","","Auto"
"OG Gäste STD 4","7/2/14","","","","","Auto"
"OG Gäste STD 4 RM","7/2/15","","","","","Auto"
"OG Gäste STD 5","7/2/16","","","","","Auto"
"OG Gäste STD 5 RM","7/2/17","","","","","Auto"
"OG Gästebad STD 1 Tür","7/2/18","","","","","Auto"
"OG Gästebad STD 1 RM","7/2/19","","","","","Auto"
"OG Gästebad STD 2 Links","7/2/20","","","","","Auto"
"OG Gästebad STD 2 RM","7/2/21","","","","","Auto"
"OG Gästebad STD 3 rechts","7/2/22","","","","","Auto"
"OG Gästebad STD 3 RM","7/2/23","","","","","Auto"
